employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-45976961,Kanav,Bail,Male,West Bengal,Durgapur,2022-08-14,Marketing,Marketing Manager,Master,103809,Good,No,1988-03-27,
00-33773513,Elakshi,Sarna,Male,West Bengal,Durgapur,2024-05-13,Operations,Logistics Coordinator,Bachelor,66799,Excellent,Yes,1975-06-15,
00-28150688,Manjari,Bhat,Male,West Bengal,Kolkata,2017-06-18,IT,System Administrator,Master,79510,Good,No,1959-08-20,
00-85952511,Yashvi,Karan,Male,West Bengal,Kolkata,2018-08-09,Operations,Inventory Specialist,Bachelor,64294,Needs Improvement,Yes,1986-08-17,
00-31194143,Vritika,Sule,Male,West Bengal,Durgapur,2023-05-15,Operations,Inventory Specialist,Bachelor,70703,Excellent,Yes,1972-02-05,
00-20595135,Reyansh,Bhakta,Male,West Bengal,Kolkata,2018-01-04,Marketing,SEO Specialist,Bachelor,92915,Good,No,1976-10-09,
00-34574296,Charvi,Sani,Female,West Bengal,Durgapur,2023-02-27,Operations,Logistics Coordinator,Bachelor,67492,Good,No,1966-08-04,
00-97869173,Anahita,Sangha,Male,West Bengal,Kolkata,2022-02-28,Finance,Financial Analyst,Master,100222,Good,No,1961-07-17,
00-69076543,Elakshi,Dhillon,Female,West Bengal,Kolkata,2021-08-31,IT,IT Support Specialist,Bachelor,53748,Good,No,1996-10-23,
00-14293708,Ivana,Salvi,Male,Karnataka,Bengaluru,2019-03-05,Marketing,SEO Specialist,Bachelor,67243,Excellent,No,1992-06-12,
00-76077091,Romil,Kohli,Male,West Bengal,Durgapur,2016-04-21,Sales,Sales Representative,Bachelor,80992,Satisfactory,Yes,1986-05-21,
00-35670862,Chirag,Sura,Male,Madhya Pradesh,Indore,2023-04-25,Operations,Inventory Specialist,High School,55551,Satisfactory,No,1992-06-14,
00-83919680,Abram,Karan,Male,Madhya Pradesh,Bhopal,2015-01-16,Operations,Operations Analyst,Bachelor,91911,Good,No,1979-04-14,
00-89173318,Madhav,Dhaliwal,Male,West Bengal,Kolkata,2022-11-17,Sales,Sales Consultant,PhD,85152,Satisfactory,No,1968-11-26,
00-40950556,Kiara,Bhatia,Male,Madhya Pradesh,Gwalior,2022-01-21,Customer Service,Support Specialist,High School,58001,Good,No,1975-09-12,
00-11304964,Ayesha,Dua,Female,West Bengal,Kolkata,2024-01-02,Sales,Sales Representative,Bachelor,77939,Excellent,Yes,1974-07-06,
00-93488889,Adah,Goda,Female,West Bengal,Howrah,2017-09-14,Customer Service,Support Specialist,Bachelor,57568,Satisfactory,Yes,1984-08-17,
00-11638103,Aarav,Bakshi,Male,Rajasthan,Udaipur,2017-04-08,Operations,Inventory Specialist,High School,62691,Satisfactory,No,1992-02-04,
00-10403216,Hiran,Gill,Male,West Bengal,Kolkata,2017-12-08,Operations,Logistics Coordinator,Bachelor,65609,Good,No,1981-10-21,
00-38791442,Raunak,Srivastava,Male,West Bengal,Kolkata,2019-11-30,Operations,Operations Analyst,Master,66508,Good,Yes,1988-10-20,
00-48146203,Damini,Salvi,Female,West Bengal,Durgapur,2016-10-25,Customer Service,Support Specialist,High School,61216,Satisfactory,Yes,1982-04-10,
00-94135858,Jhanvi,Brahmbhatt,Male,West Bengal,Kolkata,2021-02-03,Finance,Financial Analyst,Bachelor,88616,Good,No,1992-03-04,
00-97770504,Riya,Deshmukh,Male,Uttar Pradesh,Noida,2018-02-25,IT,IT Support Specialist,Bachelor,68564,Good,No,1990-03-19,
00-33389105,Sana,Chaudhari,Male,Rajasthan,Jaipur,2024-06-16,IT,Software Developer,Master,78811,Satisfactory,Yes,2002-01-31,
00-42699596,Keya,Baria,Male,West Bengal,Kolkata,2023-04-23,Finance,Accounts Payable Specialist,Bachelor,66512,Satisfactory,No,1987-11-23,
00-55696789,Madhup,Babu,Female,Karnataka,Bengaluru,2017-07-03,Sales,Sales Specialist,Bachelor,60699,Good,No,1980-09-18,
00-19484050,Sumer,Dash,Female,Delhi,New Delhi,2015-11-12,Operations,Inventory Specialist,Bachelor,64437,Excellent,No,1972-12-06,
00-86422833,Parinaaz,Ray,Female,Karnataka,Mysore,2024-05-30,Operations,Inventory Specialist,Bachelor,59503,Satisfactory,No,1987-09-22,
00-12579877,Aarna,Iyengar,Female,West Bengal,Howrah,2019-12-18,Operations,Operations Analyst,Bachelor,84728,Satisfactory,No,1969-12-16,
00-83483941,Divyansh,Warrior,Female,Delhi,New Delhi,2016-04-11,Sales,Sales Representative,Bachelor,61436,Satisfactory,Yes,1999-03-06,
00-68952764,Romil,Raju,Male,West Bengal,Howrah,2019-05-01,Sales,Sales Representative,Bachelor,64817,Good,No,1978-03-26,
00-42431822,Jayant,Manda,Male,West Bengal,Howrah,2024-06-18,Operations,Inventory Specialist,High School,62894,Good,Yes,1998-05-01,
00-26818338,Parinaaz,Vora,Female,West Bengal,Howrah,2022-05-06,Sales,Sales Specialist,Bachelor,84574,Good,No,1972-08-18,
00-36017491,Zaina,Mann,Male,West Bengal,Kolkata,2020-02-24,Operations,Inventory Specialist,Bachelor,64601,Good,No,1988-02-25,
00-87987635,Pihu,Sodhi,Male,Madhya Pradesh,Indore,2022-03-19,IT,System Administrator,Master,69779,Good,No,1990-11-25,
00-40202787,Ojas,Bir,Male,West Bengal,Kolkata,2015-06-11,Customer Service,Support Specialist,Bachelor,65389,Good,Yes,1985-08-25,
00-71535643,Ishita,Chaudhry,Male,West Bengal,Durgapur,2018-04-27,Operations,Operations Analyst,Bachelor,69768,Good,No,1998-05-07,
00-54035727,Ryan,Basak,Male,Rajasthan,Jodhpur,2015-04-26,Operations,Inventory Specialist,Bachelor,70003,Good,No,2003-02-16,
00-56699561,Jiya,Ratti,Male,West Bengal,Howrah,2023-06-29,Operations,Logistics Coordinator,Bachelor,58643,Excellent,No,2000-03-26,
00-38523490,Inaaya ,Chand,Male,West Bengal,Howrah,2024-05-26,Sales,Sales Representative,Bachelor,61243,Good,No,1986-10-13,
00-27449362,Vardaniya,Vora,Male,Madhya Pradesh,Indore,2023-11-20,Operations,Logistics Coordinator,Bachelor,65165,Good,No,1963-03-04,
00-24195922,Adira,Bava,Male,West Bengal,Howrah,2019-02-23,Sales,Sales Consultant,PhD,84655,Satisfactory,No,1986-04-12,
00-88129878,Eshani,Kant,Female,Karnataka,Mysore,2016-09-26,Marketing,Content Creator,Bachelor,61665,Satisfactory,No,2003-08-28,
00-86864099,Saksham,Krishnamurthy,Male,West Bengal,Kolkata,2022-12-30,Finance,Accountant,Bachelor,93383,Good,No,1977-07-06,
00-39705384,Piya,Sawhney,Male,West Bengal,Kolkata,2018-05-19,Customer Service,Help Desk Technician,High School,83477,Needs Improvement,No,1971-12-04,
00-12044584,Anahita,Goel,Male,West Bengal,Kolkata,2022-06-16,Operations,Logistics Coordinator,Bachelor,63168,Needs Improvement,Yes,1972-11-13,
00-15346404,Anahita,Kade,Male,West Bengal,Kolkata,2021-06-09,Operations,Logistics Coordinator,Bachelor,62179,Good,Yes,1987-07-19,
00-16227011,Anahi,Atwal,Male,West Bengal,Durgapur,2018-12-21,Sales,Sales Representative,Bachelor,80071,Needs Improvement,No,1974-10-28,
00-82613651,Jhanvi,Arya,Male,West Bengal,Kolkata,2020-10-24,Sales,Sales Specialist,Bachelor,72691,Good,No,1975-03-04,
00-43994245,Aaina,Basu,Male,West Bengal,Kolkata,2017-10-21,Marketing,Content Creator,High School,61426,Good,No,1961-09-28,
00-21863001,Hiran,Rana,Female,West Bengal,Howrah,2018-12-19,Finance,Accountant,Bachelor,82794,Good,Yes,1997-02-17,
00-28264493,Romil,Srivastava,Female,Madhya Pradesh,Gwalior,2021-04-05,IT,IT Support Specialist,Bachelor,63441,Good,No,1979-01-05,
00-54897404,Kavya,Kunda,Female,West Bengal,Howrah,2024-05-24,Finance,Accounts Payable Specialist,Bachelor,60094,Satisfactory,Yes,1976-06-30,
00-85507244,Gokul,Rao,Male,West Bengal,Kolkata,2020-07-29,Sales,Sales Specialist,PhD,86454,Good,No,1964-02-26,
00-53389587,Jivika,Vyas,Female,Tamil Nadu,Vellore,2023-04-24,Marketing,Marketing Coordinator,Bachelor,53450,Good,No,1980-03-05,
00-32950147,Baiju,Shroff,Male,West Bengal,Howrah,2020-11-24,Operations,Inventory Specialist,High School,61297,Satisfactory,No,1972-01-20,
00-66840903,Vihaan,Bhatnagar,Female,West Bengal,Howrah,2018-06-06,Customer Service,Support Specialist,High School,59233,Good,No,1969-10-29,
00-40996935,Oorja,Aggarwal,Male,Madhya Pradesh,Gwalior,2024-06-28,Customer Service,Help Desk Technician,High School,73275,Satisfactory,No,1967-07-27,
00-34049258,Zara,Singh,Male,West Bengal,Kolkata,2023-12-06,Customer Service,Help Desk Technician,Bachelor,78344,Satisfactory,Yes,1986-09-03,
00-71414425,Ela,Karpe,Male,West Bengal,Kolkata,2018-11-22,Operations,Inventory Specialist,Bachelor,62880,Good,Yes,2000-09-07,
00-20433775,Baiju,Basak,Female,Rajasthan,Jaipur,2017-01-22,Sales,Sales Consultant,Master,89087,Excellent,No,1980-03-27,
00-89971987,Purab,Thakkar,Male,West Bengal,Durgapur,2016-09-09,Operations,Operations Analyst,Bachelor,61573,Needs Improvement,No,1978-07-31,
00-22191547,Emir,Ganesan,Female,West Bengal,Durgapur,2023-08-19,Operations,Inventory Specialist,High School,55131,Excellent,No,1997-09-14,
00-83917832,Divit,Tara,Female,West Bengal,Durgapur,2015-04-23,IT,System Administrator,Master,82771,Satisfactory,Yes,1972-02-29,
00-32581930,Jivika,Khosla,Female,West Bengal,Kolkata,2016-09-25,IT,Software Developer,Bachelor,86368,Excellent,Yes,1985-01-15,
00-98617690,Shalv,Venkatesh,Male,Karnataka,Mangalore,2017-01-24,HR,Recruiter,High School,64314,Excellent,No,1971-04-11,
00-26709159,Gatik,Shanker,Female,Uttar Pradesh,Lucknow,2020-08-15,Operations,Inventory Specialist,Bachelor,62557,Satisfactory,No,1965-05-16,
00-10573904,Pari,Kumer,Male,West Bengal,Howrah,2022-10-15,Sales,Sales Representative,Bachelor,79099,Good,No,1994-07-05,
00-68214906,Saanvi,Bala,Male,West Bengal,Durgapur,2016-09-29,Operations,Operations Analyst,Master,67038,Needs Improvement,No,1996-07-06,
00-68590128,Lagan,Kuruvilla,Male,West Bengal,Kolkata,2017-02-25,Operations,Logistics Coordinator,Bachelor,74016,Excellent,No,1973-10-03,
00-83851704,Jhanvi,Shanker,Male,West Bengal,Durgapur,2020-07-11,Operations,Logistics Coordinator,Bachelor,61477,Good,Yes,1967-01-28,
00-52003082,Himmat,Choudhury,Male,West Bengal,Kolkata,2020-12-13,Operations,Logistics Coordinator,Bachelor,60752,Excellent,Yes,1984-01-13,
00-73142083,Pari,Reddy,Male,Uttar Pradesh,Noida,2017-11-27,Sales,Sales Specialist,Master,62532,Satisfactory,No,1964-05-15,
00-61233557,Indrans,Dora,Male,Karnataka,Mysore,2020-08-31,Operations,Inventory Specialist,High School,67839,Satisfactory,No,1986-05-16,
00-16757047,Sahil,Sem,Male,Uttar Pradesh,Lucknow,2022-12-30,Marketing,SEO Specialist,High School,61531,Satisfactory,Yes,1995-09-15,
00-74256765,Aarush,Swaminathan,Male,West Bengal,Kolkata,2020-07-07,IT,System Administrator,Master,75063,Good,No,1982-03-20,
00-38983946,Misha,Sankaran,Male,Tamil Nadu,Chennai,2016-03-18,IT,IT Support Specialist,High School,67583,Needs Improvement,No,1977-05-18,
00-30746464,Farhan,Bandi,Male,West Bengal,Kolkata,2020-01-01,Customer Service,Customer Service Manager,Master,95829,Good,No,1966-08-19,
00-33136216,Indrans,Ramakrishnan,Female,Rajasthan,Jodhpur,2023-12-08,Finance,Financial Analyst,Bachelor,91504,Satisfactory,No,2000-07-14,
00-51740604,Fateh,Lad,Female,West Bengal,Howrah,2023-02-07,Customer Service,Help Desk Technician,High School,70010,Needs Improvement,Yes,1981-05-04,
00-78976320,Nishith,Chaudry,Male,West Bengal,Howrah,2017-02-10,Operations,Logistics Coordinator,Bachelor,64781,Satisfactory,Yes,1970-02-24,
00-73991263,Anika,Arora,Female,West Bengal,Howrah,2017-11-20,IT,Software Developer,Master,109306,Good,Yes,1964-07-22,
00-83980790,Dishani,Kapadia,Female,Madhya Pradesh,Gwalior,2017-06-01,Marketing,Marketing Coordinator,Bachelor,56655,Good,Yes,1982-08-27,
00-27107502,Bhavin,Bhat,Female,Madhya Pradesh,Gwalior,2021-04-27,Sales,Sales Consultant,Bachelor,74102,Satisfactory,Yes,1970-05-16,
00-98917279,Yuvaan,Khurana,Female,Rajasthan,Jaipur,2024-03-12,Customer Service,Support Specialist,High School,58453,Good,No,1969-08-17,
00-21902499,Miraan,Trivedi,Female,Uttar Pradesh,Prayagraj,2017-11-26,Operations,Logistics Coordinator,Bachelor,60198,Excellent,Yes,2000-07-26,
00-97890289,Inaaya ,De,Male,West Bengal,Kolkata,2017-11-16,Sales,Sales Consultant,Bachelor,102208,Needs Improvement,Yes,1987-05-07,
00-80450969,Manjari,Sangha,Female,West Bengal,Durgapur,2022-06-20,Marketing,Content Creator,High School,58143,Good,No,1987-08-26,
00-58305167,Nirvi,Randhawa,Male,West Bengal,Kolkata,2020-02-17,Finance,Accounts Payable Specialist,Bachelor,65475,Excellent,Yes,1970-04-19,
00-11370078,Adah,Bora,Female,West Bengal,Kolkata,2022-09-05,Marketing,Content Creator,Bachelor,59949,Good,No,1993-07-19,
00-11750973,Akarsh,Chanda,Male,Maharashtra,Pune,2016-02-25,IT,IT Support Specialist,Bachelor,60113,Good,Yes,1995-11-11,
00-16805868,Shanaya,Saha,Female,West Bengal,Howrah,2017-04-04,Operations,Inventory Specialist,Bachelor,56159,Good,No,1967-04-06,
00-30034371,Jayan,Kumer,Male,West Bengal,Kolkata,2017-10-16,Sales,Sales Consultant,Master,92530,Good,Yes,1985-10-12,
00-68909058,Rati,Mahajan,Male,Uttar Pradesh,Prayagraj,2020-03-18,IT,Software Developer,Master,102248,Satisfactory,No,1975-01-04,
00-23856023,Anika,Khatri,Male,West Bengal,Howrah,2017-04-23,Customer Service,Support Specialist,Bachelor,58977,Needs Improvement,No,2002-03-04,
00-15560483,Riaan,Sama,Female,West Bengal,Howrah,2023-02-08,Sales,Sales Representative,Bachelor,60761,Needs Improvement,Yes,1987-06-09,
00-22554330,Khushi,Koshy,Male,West Bengal,Kolkata,2019-05-23,Sales,Sales Consultant,Bachelor,90255,Satisfactory,Yes,1984-05-28,
00-44019584,Nitya,Devan,Female,West Bengal,Kolkata,2019-06-01,IT,System Administrator,Master,91871,Good,No,1998-08-02,
00-17709617,Veer,Sarkar,Male,West Bengal,Durgapur,2018-11-07,Customer Service,Help Desk Technician,High School,76892,Good,No,1966-03-23,
00-69051822,Emir,Kata,Female,West Bengal,Howrah,2019-06-11,Operations,Logistics Coordinator,Bachelor,60703,Satisfactory,No,1989-11-11,
00-88458610,Aarna,Borah,Male,West Bengal,Kolkata,2016-01-11,HR,Recruiter,Bachelor,71176,Satisfactory,No,1981-01-15,
00-27719312,Raunak,Karnik,Female,Uttar Pradesh,Prayagraj,2022-02-16,Operations,Operations Analyst,Master,78298,Good,No,1987-08-18,
00-97477918,Jivika,Hayer,Female,West Bengal,Durgapur,2017-01-05,Marketing,Marketing Coordinator,Bachelor,59776,Good,No,1974-05-23,
00-65795728,Kavya,Doshi,Female,West Bengal,Durgapur,2022-01-14,Sales,Sales Consultant,PhD,108361,Satisfactory,Yes,1970-12-06,
00-19935807,Neelofar,Sachdev,Female,West Bengal,Kolkata,2019-12-13,HR,HR Assistant,High School,54406,Satisfactory,No,1991-01-17,
00-91620278,Nirvi,Rao,Male,West Bengal,Howrah,2015-06-22,IT,IT Support Specialist,High School,63718,Needs Improvement,No,1973-11-29,
00-81254303,Arnav,Goel,Female,West Bengal,Durgapur,2017-02-24,Sales,Sales Representative,Bachelor,57220,Good,Yes,1996-01-14,
00-43278142,Anahita,Wadhwa,Female,West Bengal,Howrah,2023-10-08,Marketing,Content Creator,High School,59951,Good,No,1976-12-30,
00-47031436,Amira,Devi,Male,West Bengal,Durgapur,2016-01-04,Customer Service,Customer Service Representative,High School,62106,Good,No,1984-11-22,
00-31770432,Indranil,Gola,Female,West Bengal,Howrah,2017-07-14,Operations,Operations Analyst,Master,81381,Satisfactory,No,1988-10-13,
00-37249427,Damini,Cheema,Male,West Bengal,Howrah,2024-05-15,Sales,Sales Consultant,PhD,76832,Satisfactory,No,1964-06-01,
00-11877988,Renee,Lala,Female,West Bengal,Durgapur,2020-05-31,IT,IT Support Specialist,Bachelor,56085,Needs Improvement,No,1978-06-23,
00-84783439,Drishya,Balay,Male,Madhya Pradesh,Bhopal,2023-03-09,HR,Recruiter,Bachelor,71746,Good,No,1971-07-30,
00-62781957,Neysa,Borra,Female,West Bengal,Durgapur,2019-05-17,Finance,Accounts Payable Specialist,Bachelor,59073,Satisfactory,Yes,1972-04-11,
00-41389215,Neysa,Sem,Male,West Bengal,Durgapur,2022-08-07,Operations,Operations Analyst,Bachelor,87446,Satisfactory,Yes,1990-02-01,
00-86548120,Shayak,Karpe,Male,Delhi,New Delhi,2020-10-04,Operations,Inventory Specialist,High School,65286,Good,No,1994-08-01,
00-58542593,Vedika,Boase,Male,West Bengal,Howrah,2016-04-18,Operations,Logistics Coordinator,Bachelor,61798,Needs Improvement,No,1994-01-12,
00-44190049,Vardaniya,Singh,Male,West Bengal,Howrah,2018-09-13,Operations,Logistics Coordinator,Bachelor,72320,Satisfactory,No,1982-10-24,
00-67912960,Romil,Hegde,Female,West Bengal,Durgapur,2019-01-27,Customer Service,Support Specialist,Bachelor,57195,Good,No,1988-09-29,
00-51093383,Neelofar,Khurana,Female,West Bengal,Howrah,2021-05-27,Finance,Accountant,Bachelor,78284,Good,No,1961-01-22,
00-40161371,Anaya,Raman,Female,Rajasthan,Jaipur,2020-09-12,Operations,Logistics Coordinator,Bachelor,60375,Good,No,1991-01-14,
00-50574135,Jivin,Mani,Female,West Bengal,Kolkata,2021-10-03,IT,IT Support Specialist,Bachelor,55679,Excellent,Yes,1971-07-12,
00-70883220,Dishani,Soni,Male,West Bengal,Kolkata,2017-09-13,Finance,Finance Manager,PhD,111712,Satisfactory,No,1964-11-18,
00-28077736,Eshani,Dayal,Male,West Bengal,Durgapur,2019-02-20,IT,System Administrator,Bachelor,86011,Satisfactory,No,1995-10-18,
00-49663715,Rasha,Edwin,Male,West Bengal,Durgapur,2024-08-16,Operations,Operations Analyst,Bachelor,65989,Satisfactory,No,1999-10-16,
00-65154850,Kavya,Ghosh,Male,West Bengal,Howrah,2022-08-15,Customer Service,Help Desk Technician,High School,90351,Good,No,1967-04-07,
00-97851680,Miraya,Thakkar,Male,West Bengal,Kolkata,2020-06-05,Sales,Sales Specialist,Master,79013,Excellent,No,1988-08-10,
00-30307891,Darshit,Bajaj,Female,West Bengal,Durgapur,2016-01-12,IT,Software Developer,Master,86470,Needs Improvement,No,1979-05-11,
00-78885653,Sana,Buch,Female,Madhya Pradesh,Bhopal,2021-03-31,Sales,Sales Consultant,Bachelor,91847,Good,Yes,1993-05-10,
00-76168307,Divit,Salvi,Male,Karnataka,Mangalore,2024-02-11,Sales,Sales Specialist,PhD,82393,Satisfactory,Yes,1982-03-08,
00-92906190,Charvi,Sane,Male,West Bengal,Durgapur,2016-07-04,Customer Service,Support Specialist,Bachelor,60055,Good,No,1998-06-21,
00-29799652,Samarth,Sidhu,Male,West Bengal,Durgapur,2021-03-31,Customer Service,Customer Service Representative,High School,58837,Needs Improvement,No,1987-07-06,
00-21359569,Trisha,Swamy,Female,West Bengal,Howrah,2022-12-23,Customer Service,Help Desk Technician,Bachelor,82411,Satisfactory,No,1991-04-24,
00-61038473,Sana,Sunder,Male,West Bengal,Howrah,2017-04-02,Operations,Logistics Coordinator,Bachelor,60222,Good,No,1988-11-17,
00-55477727,Ehsaan,Yogi,Male,West Bengal,Kolkata,2023-12-09,IT,IT Support Specialist,High School,66617,Good,No,1959-08-27,
00-47813626,Jayant,Seth,Male,Madhya Pradesh,Bhopal,2024-12-12,Customer Service,Customer Service Representative,Bachelor,64975,Good,Yes,1996-01-27,
00-99484361,Veer,Shroff,Male,Tamil Nadu,Chennai,2016-06-12,Sales,Sales Representative,Bachelor,84723,Satisfactory,No,1988-06-14,
00-40187291,Chirag,Balasubramanian,Female,West Bengal,Howrah,2017-08-26,Sales,Sales Consultant,Master,76729,Good,No,1974-01-01,
00-14661983,Ojas,Bhandari,Female,West Bengal,Kolkata,2023-01-15,Customer Service,Support Specialist,Bachelor,55717,Satisfactory,Yes,1980-06-09,
00-20560999,Siya,Bansal,Male,West Bengal,Durgapur,2022-06-21,Operations,Operations Analyst,Bachelor,69979,Good,No,1974-06-17,
00-99719331,Tarini,Grover,Male,West Bengal,Durgapur,2020-08-23,Operations,Inventory Specialist,High School,61313,Satisfactory,Yes,1990-12-30,
00-60178914,Mohanlal,Trivedi,Male,West Bengal,Kolkata,2024-01-12,Sales,Sales Consultant,Bachelor,86219,Excellent,No,1982-12-08,
00-72666858,Jayant,Dyal,Female,West Bengal,Durgapur,2023-02-11,Sales,Sales Consultant,Master,83801,Excellent,No,1999-02-22,
00-85660611,Rasha,Kar,Female,Madhya Pradesh,Bhopal,2022-05-27,Sales,Sales Representative,Bachelor,60908,Satisfactory,No,1990-01-09,
00-70871955,Himmat,Ray,Female,West Bengal,Durgapur,2019-08-11,Operations,Logistics Coordinator,Bachelor,55735,Satisfactory,No,1986-12-23,
00-46004061,Ivana,Chaudhry,Male,West Bengal,Howrah,2022-03-18,IT,Software Developer,Bachelor,116393,Good,No,1960-09-22,
00-36758764,Ojas,Korpal,Female,West Bengal,Howrah,2018-06-19,Customer Service,Help Desk Technician,High School,83181,Good,No,1965-05-09,
00-59757038,Parinaaz,Dhar,Male,Madhya Pradesh,Indore,2020-03-28,Operations,Operations Analyst,Bachelor,78343,Satisfactory,Yes,1979-10-19,
00-61896522,Krish,Shanker,Female,Madhya Pradesh,Bhopal,2024-03-03,Operations,Inventory Specialist,Bachelor,61088,Needs Improvement,No,1994-01-08,
00-77483298,Adira,Talwar,Female,West Bengal,Kolkata,2018-07-25,Customer Service,Support Specialist,Bachelor,55429,Satisfactory,Yes,1986-10-25,
00-38000735,Zoya,Subramanian,Male,West Bengal,Kolkata,2023-03-16,Operations,Logistics Coordinator,Bachelor,70237,Satisfactory,No,1968-04-16,
00-33767704,Dhruv,Manne,Female,Madhya Pradesh,Bhopal,2018-01-10,Marketing,SEO Specialist,High School,84584,Excellent,No,1994-04-02,
00-81871771,Mohanlal,Sami,Female,West Bengal,Howrah,2022-02-07,Operations,Logistics Coordinator,Bachelor,61933,Excellent,Yes,1994-11-17,
00-54565710,Lagan,Badal,Male,Rajasthan,Jodhpur,2024-11-10,Marketing,Marketing Coordinator,Bachelor,62562,Good,Yes,1979-02-22,
00-78188722,Hiran,Warrior,Male,Karnataka,Mangalore,2016-01-03,Sales,Sales Representative,Bachelor,75170,Good,Yes,1995-11-23,
00-63566423,Taran,Soman,Male,West Bengal,Kolkata,2020-06-07,Marketing,Content Creator,High School,59858,Satisfactory,No,1995-10-07,
00-59823728,Jiya,Mahajan,Male,West Bengal,Durgapur,2020-12-01,IT,Software Developer,Bachelor,114519,Needs Improvement,No,1973-05-23,
